oa_work_id,counts_by_year_json
https://openalex.org/W3105575731,"[{""year"": 2021, ""cited_by_count"": 2}, {""year"": 2020, ""cited_by_count"": 2}]"
https://openalex.org/W3035990676,"[{""year"": 2025, ""cited_by_count"": 6}, {""year"": 2024, ""cited_by_count"": 9}, {""year"": 2023, ""cited_by_count"": 16}, {""year"": 2022, ""cited_by_count"": 8}, {""year"": 2021, ""cited_by_count"": 16}, {""year"": 2020, ""cited_by_count"": 3}]"
https://openalex.org/W3003718921,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3094324900,"[{""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 3}]"
https://openalex.org/W3099301134,[]
https://openalex.org/W2967576524,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 4}, {""year"": 2023, ""cited_by_count"": 5}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 2}]"
https://openalex.org/W3102360534,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 1}]"
https://openalex.org/W3092457631,"[{""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3106298212,"[{""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 5}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3035003225,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 23}, {""year"": 2023, ""cited_by_count"": 27}, {""year"": 2022, ""cited_by_count"": 34}, {""year"": 2021, ""cited_by_count"": 13}, {""year"": 2020, ""cited_by_count"": 2}]"
https://openalex.org/W3101430149,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 3}]"
https://openalex.org/W3105237797,"[{""year"": 2026, ""cited_by_count"": 3}, {""year"": 2025, ""cited_by_count"": 11}, {""year"": 2024, ""cited_by_count"": 17}, {""year"": 2023, ""cited_by_count"": 13}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3101822977,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3103841470,"[{""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3098047915,"[{""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3036165773,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W2973668385,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3040127685,"[{""year"": 2025, ""cited_by_count"": 4}, {""year"": 2023, ""cited_by_count"": 7}, {""year"": 2022, ""cited_by_count"": 13}, {""year"": 2021, ""cited_by_count"": 3}]"
https://openalex.org/W2983065655,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 4}, {""year"": 2023, ""cited_by_count"": 5}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 6}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3036057436,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3017431598,"[{""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3091467596,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3094466514,"[{""year"": 2025, ""cited_by_count"": 3}, {""year"": 2024, ""cited_by_count"": 7}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 5}]"
https://openalex.org/W3034157075,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 9}, {""year"": 2023, ""cited_by_count"": 12}, {""year"": 2022, ""cited_by_count"": 18}, {""year"": 2021, ""cited_by_count"": 6}]"
https://openalex.org/W3035237749,"[{""year"": 2026, ""cited_by_count"": 1}, {""year"": 2025, ""cited_by_count"": 17}, {""year"": 2024, ""cited_by_count"": 36}, {""year"": 2023, ""cited_by_count"": 27}, {""year"": 2022, ""cited_by_count"": 33}, {""year"": 2021, ""cited_by_count"": 8}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W2947923544,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 5}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 4}, {""year"": 2019, ""cited_by_count"": 2}]"
https://openalex.org/W3098625345,"[{""year"": 2025, ""cited_by_count"": 3}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 5}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 5}]"
https://openalex.org/W3100812781,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}]"
https://openalex.org/W3106329259,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 3}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 4}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3101517963,"[{""year"": 2025, ""cited_by_count"": 4}, {""year"": 2024, ""cited_by_count"": 13}, {""year"": 2023, ""cited_by_count"": 19}, {""year"": 2022, ""cited_by_count"": 13}, {""year"": 2021, ""cited_by_count"": 16}]"
https://openalex.org/W3102827242,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 3}]"
https://openalex.org/W3097380680,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3100783214,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}]"
https://openalex.org/W3098099022,"[{""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3097586819,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3102508570,"[{""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3006335454,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 8}, {""year"": 2023, ""cited_by_count"": 8}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 10}, {""year"": 2020, ""cited_by_count"": 1}, {""year"": 2012, ""cited_by_count"": 1}]"
https://openalex.org/W3038458067,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 6}, {""year"": 2022, ""cited_by_count"": 5}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3040165516,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 3}, {""year"": 2022, ""cited_by_count"": 5}, {""year"": 2021, ""cited_by_count"": 7}, {""year"": 2020, ""cited_by_count"": 5}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3102328327,"[{""year"": 2023, ""cited_by_count"": 1}]"
https://openalex.org/W3034775297,"[{""year"": 2022, ""cited_by_count"": 1}]"
https://openalex.org/W3094113267,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 3}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W2944919463,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2019, ""cited_by_count"": 2}]"
https://openalex.org/W3093708494,"[{""year"": 2026, ""cited_by_count"": 1}, {""year"": 2025, ""cited_by_count"": 6}, {""year"": 2024, ""cited_by_count"": 17}, {""year"": 2023, ""cited_by_count"": 11}, {""year"": 2022, ""cited_by_count"": 5}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3101465773,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 11}, {""year"": 2023, ""cited_by_count"": 18}, {""year"": 2022, ""cited_by_count"": 9}, {""year"": 2021, ""cited_by_count"": 4}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3047698744,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3098650594,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 3}]"
https://openalex.org/W3105723692,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 2}]"
https://openalex.org/W3101274772,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 9}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 11}, {""year"": 2020, ""cited_by_count"": 3}]"
https://openalex.org/W3045352457,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3035603281,"[{""year"": 2025, ""cited_by_count"": 8}, {""year"": 2024, ""cited_by_count"": 17}, {""year"": 2023, ""cited_by_count"": 24}, {""year"": 2022, ""cited_by_count"": 15}, {""year"": 2021, ""cited_by_count"": 18}, {""year"": 2020, ""cited_by_count"": 5}]"
https://openalex.org/W3035812139,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3101657791,"[{""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3105390215,"[{""year"": 2024, ""cited_by_count"": 5}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3104974987,"[{""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 7}]"
https://openalex.org/W3094040572,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 11}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W4287724053,"[{""year"": 2025, ""cited_by_count"": 6}, {""year"": 2024, ""cited_by_count"": 22}, {""year"": 2023, ""cited_by_count"": 19}, {""year"": 2022, ""cited_by_count"": 12}, {""year"": 2021, ""cited_by_count"": 7}]"
https://openalex.org/W3104609518,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}]"
https://openalex.org/W3034787475,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W2991309414,"[{""year"": 2026, ""cited_by_count"": 1}, {""year"": 2025, ""cited_by_count"": 13}, {""year"": 2024, ""cited_by_count"": 25}, {""year"": 2023, ""cited_by_count"": 46}, {""year"": 2022, ""cited_by_count"": 18}, {""year"": 2021, ""cited_by_count"": 13}, {""year"": 2020, ""cited_by_count"": 6}]"
https://openalex.org/W3103651607,"[{""year"": 2021, ""cited_by_count"": 2}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3100577470,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 4}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3039465721,"[{""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 11}, {""year"": 2020, ""cited_by_count"": 5}]"
https://openalex.org/W3035352399,"[{""year"": 2025, ""cited_by_count"": 5}, {""year"": 2024, ""cited_by_count"": 7}, {""year"": 2023, ""cited_by_count"": 11}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 10}, {""year"": 2020, ""cited_by_count"": 4}]"
https://openalex.org/W3128007387,"[{""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3036272921,"[{""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 7}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3093497259,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 7}]"
https://openalex.org/W3033700072,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 3}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 7}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3099792371,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3101203393,"[{""year"": 2021, ""cited_by_count"": 3}]"
https://openalex.org/W3037521097,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 6}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 3}]"
https://openalex.org/W3090308952,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3099633078,"[{""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 2}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3036571173,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 5}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3093488414,"[{""year"": 2025, ""cited_by_count"": 5}, {""year"": 2024, ""cited_by_count"": 6}, {""year"": 2023, ""cited_by_count"": 6}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3041836920,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 2}, {""year"": 2020, ""cited_by_count"": 2}]"
https://openalex.org/W3105352633,"[{""year"": 2025, ""cited_by_count"": 3}, {""year"": 2024, ""cited_by_count"": 14}, {""year"": 2023, ""cited_by_count"": 20}, {""year"": 2022, ""cited_by_count"": 22}, {""year"": 2021, ""cited_by_count"": 9}]"
https://openalex.org/W3083668477,"[{""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 6}]"
https://openalex.org/W2947735451,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 4}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3035701005,"[{""year"": 2025, ""cited_by_count"": 3}, {""year"": 2024, ""cited_by_count"": 3}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 5}, {""year"": 2020, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3104415870,"[{""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3036145075,"[{""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3046535886,"[{""year"": 2025, ""cited_by_count"": 7}, {""year"": 2024, ""cited_by_count"": 9}, {""year"": 2023, ""cited_by_count"": 25}, {""year"": 2022, ""cited_by_count"": 7}, {""year"": 2021, ""cited_by_count"": 14}, {""year"": 2020, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3093071362,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 6}, {""year"": 2022, ""cited_by_count"": 5}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3092984252,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 3}]"
https://openalex.org/W3036528584,"[{""year"": 2026, ""cited_by_count"": 1}, {""year"": 2025, ""cited_by_count"": 5}, {""year"": 2024, ""cited_by_count"": 10}, {""year"": 2023, ""cited_by_count"": 12}, {""year"": 2022, ""cited_by_count"": 8}, {""year"": 2021, ""cited_by_count"": 9}, {""year"": 2020, ""cited_by_count"": 6}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3038036515,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 7}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3102220759,"[{""year"": 2021, ""cited_by_count"": 13}, {""year"": 2020, ""cited_by_count"": 3}]"
https://openalex.org/W3099741444,"[{""year"": 2021, ""cited_by_count"": 5}]"
https://openalex.org/W3093702125,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3098144627,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 4}, {""year"": 2023, ""cited_by_count"": 9}, {""year"": 2022, ""cited_by_count"": 13}, {""year"": 2021, ""cited_by_count"": 17}, {""year"": 2020, ""cited_by_count"": 3}]"
https://openalex.org/W3105713608,"[{""year"": 2021, ""cited_by_count"": 4}]"
https://openalex.org/W3094581527,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 5}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 3}]"
https://openalex.org/W3104301156,[]
https://openalex.org/W3035640035,"[{""year"": 2023, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3094117125,"[{""year"": 2023, ""cited_by_count"": 3}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 4}]"
https://openalex.org/W3001724798,[]
https://openalex.org/W3094290705,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3099000137,"[{""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3035736653,"[{""year"": 2025, ""cited_by_count"": 3}, {""year"": 2024, ""cited_by_count"": 4}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 3}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3098767605,[]
https://openalex.org/W3098595117,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 9}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3037952574,"[{""year"": 2021, ""cited_by_count"": 3}]"
https://openalex.org/W3104431711,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 2}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3103205980,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 7}]"
https://openalex.org/W3098593577,"[{""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3098840159,[]
https://openalex.org/W3103390726,"[{""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3026088049,"[{""year"": 2026, ""cited_by_count"": 1}, {""year"": 2025, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2020, ""cited_by_count"": 2}]"
https://openalex.org/W3033956584,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 6}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 7}, {""year"": 2021, ""cited_by_count"": 7}, {""year"": 2020, ""cited_by_count"": 6}]"
https://openalex.org/W3043093753,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 5}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 17}, {""year"": 2020, ""cited_by_count"": 2}]"
https://openalex.org/W3097338505,"[{""year"": 2025, ""cited_by_count"": 3}, {""year"": 2024, ""cited_by_count"": 4}, {""year"": 2023, ""cited_by_count"": 12}, {""year"": 2022, ""cited_by_count"": 9}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3093155142,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 8}, {""year"": 2022, ""cited_by_count"": 8}, {""year"": 2021, ""cited_by_count"": 17}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3009712390,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 12}, {""year"": 2020, ""cited_by_count"": 9}]"
https://openalex.org/W3045507430,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3033348558,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 2}]"
https://openalex.org/W3099965913,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 4}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 2}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3036435426,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 9}, {""year"": 2020, ""cited_by_count"": 6}]"
https://openalex.org/W3005043394,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 9}, {""year"": 2020, ""cited_by_count"": 18}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3096736359,"[{""year"": 2026, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 4}]"
https://openalex.org/W3097318237,"[{""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 9}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 2}]"
https://openalex.org/W3100698634,"[{""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3094424572,"[{""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W2996988244,"[{""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 3}, {""year"": 2020, ""cited_by_count"": 2}]"
https://openalex.org/W3112828033,"[{""year"": 2025, ""cited_by_count"": 3}, {""year"": 2024, ""cited_by_count"": 9}, {""year"": 2023, ""cited_by_count"": 13}, {""year"": 2022, ""cited_by_count"": 5}, {""year"": 2021, ""cited_by_count"": 1}, {""year"": 2019, ""cited_by_count"": 1}]"
https://openalex.org/W3104792756,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 2}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3092522371,[]
https://openalex.org/W3034214529,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 2}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 1}]"
https://openalex.org/W3100178879,"[{""year"": 2025, ""cited_by_count"": 1}, {""year"": 2024, ""cited_by_count"": 3}, {""year"": 2023, ""cited_by_count"": 5}, {""year"": 2022, ""cited_by_count"": 3}, {""year"": 2021, ""cited_by_count"": 10}, {""year"": 2020, ""cited_by_count"": 1}]"
https://openalex.org/W3110853992,"[{""year"": 2023, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3035605875,"[{""year"": 2025, ""cited_by_count"": 2}, {""year"": 2024, ""cited_by_count"": 1}, {""year"": 2022, ""cited_by_count"": 1}, {""year"": 2021, ""cited_by_count"": 1}]"
https://openalex.org/W3093731986,"[{""year"": 2024, ""cited_by_count"": 1}, {""year"": 2023, ""cited_by_count"": 2}, {""year"": 2022, ""cited_by_count"": 4}, {""year"": 2021, ""cited_by_count"": 5}]"
